lead_id,client_id,fecha_lead,canal_origen,hora_lead,dia_semana,has_vtex,producto_visto,cat_producto,punto_abandono,tiempo_pagina_s,paginas_sesion,uso_comparador,items_carrito,sesiones_72h,device,source_medium,convertido,prob_conv_true
lead_000596,GA4_4667394,2025-08-01,formulario_web,16,6,1,Plan 20GB,plan_movil,begin_checkout,35,4,0,1,1,mobile,directo,1,0.8235
lead_000597,GA4_6133811,2025-11-19,whatsapp_inbound,17,6,1,Plan 20GB,plan_movil,add_to_cart,52,5,0,1,5,desktop,google_cpc,1,0.8955
lead_000598,GA4_8130700,2025-10-22,whatsapp_inbound,7,6,1,Plan 100GB,plan_movil,add_to_cart,34,5,0,3,3,desktop,directo,0,0.8897
lead_000599,GA4_7326402,2025-04-10,whatsapp_inbound,15,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5522
lead_000600,GA4_3637534,2025-12-23,whatsapp_inbound,9,1,1,Plan 20GB,plan_movil,view_item,8,5,0,0,1,desktop,google_organic,1,0.5549
lead_000601,GA4_7276479,2025-07-16,whatsapp_inbound,10,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.527
lead_000602,GA4_5270292,2025-09-11,whatsapp_inbound,18,6,1,Plan 20GB,plan_movil,add_to_cart,5,8,0,1,0,mobile,google_organic,1,0.8631
lead_000603,GA4_2422018,2025-07-24,whatsapp_inbound,21,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5677
lead_000604,GA4_3253688,2025-05-05,whatsapp_inbound,13,5,1,Plan 100GB,plan_movil,begin_checkout,70,8,0,3,0,mobile,directo,1,0.9403
lead_000605,GA4_2409758,2025-03-17,formulario_web,10,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1595
lead_000606,GA4_5950084,2025-12-02,whatsapp_inbound,18,2,1,Samsung A55,equipo,begin_checkout,155,4,0,1,1,desktop,directo,1,0.8351
lead_000607,GA4_8457561,2025-12-19,whatsapp_inbound,20,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.7659
lead_000608,GA4_9704367,2025-01-03,formulario_web,19,5,1,Plan 50GB,plan_movil,begin_checkout,15,2,1,1,2,mobile,directo,1,0.9657
lead_000609,GA4_6898448,2025-02-24,formulario_web,20,1,1,Plan 100GB,plan_movil,add_to_cart,13,6,0,1,1,desktop,google_cpc,0,0.6063
lead_000610,GA4_4861738,2025-08-06,whatsapp_inbound,16,3,1,Plan 50GB,plan_movil,add_to_cart,5,6,0,1,1,mobile,google_cpc,1,0.8098
lead_000611,GA4_1690263,2025-04-23,formulario_web,19,4,1,Motorola Edge,equipo,add_to_cart,34,6,0,1,1,mobile,google_cpc,1,0.5648
lead_000612,GA4_8805651,2025-04-01,formulario_web,8,5,1,Plan 10GB,plan_movil,view_item,98,3,1,0,2,tablet,facebook_ads,1,0.7855
lead_000613,GA4_9594331,2025-12-23,whatsapp_inbound,12,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5372
lead_000614,GA4_6643418,2025-09-23,boton_ayuda,13,5,1,Plan 100GB,plan_movil,view_item,44,4,0,0,1,mobile,directo,0,0.3141
lead_000615,GA4_8148811,2025-08-26,boton_ayuda,15,4,1,Samsung A55,equipo,begin_checkout,63,5,0,1,5,desktop,google_organic,1,0.8361
lead_000616,GA4_8569061,2025-01-26,whatsapp_inbound,21,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.682
lead_000617,GA4_8844203,2025-10-13,whatsapp_inbound,20,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5318
lead_000618,GA4_8256240,2025-05-08,formulario_web,8,0,1,Plan 20GB,plan_movil,add_to_cart,90,7,0,1,3,mobile,email_claro,1,0.5179
lead_000619,GA4_7861089,2025-03-04,formulario_web,9,4,1,Samsung A55,equipo,add_to_cart,5,3,0,1,0,desktop,directo,1,0.5821
lead_000620,GA4_7165827,2025-08-22,whatsapp_inbound,13,6,1,Samsung A55,equipo,begin_checkout,66,8,0,2,2,mobile,facebook_ads,1,0.9583
lead_000621,GA4_9347387,2025-03-10,whatsapp_inbound,11,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5001
lead_000622,GA4_6318720,2025-08-26,whatsapp_inbound,17,3,1,Samsung A55,equipo,view_item,93,5,0,0,0,mobile,email_claro,0,0.558
lead_000623,GA4_5580506,2025-12-08,formulario_web,21,5,1,Plan Hogar,internet_hogar,view_item,7,7,0,0,1,mobile,google_cpc,0,0.4684
lead_000624,GA4_7415119,2025-09-29,formulario_web,22,5,1,Motorola Edge,equipo,view_item,82,7,0,0,2,tablet,whatsapp_link,0,0.4402
lead_000625,GA4_1414702,2025-10-14,whatsapp_inbound,18,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4004
lead_000626,GA4_4012613,2025-11-01,formulario_web,20,3,1,Plan 50GB,plan_movil,begin_checkout,43,4,0,1,1,mobile,directo,1,0.8614
lead_000627,GA4_8410303,2025-06-12,formulario_web,16,5,1,Plan Hogar,internet_hogar,add_to_cart,15,6,0,1,0,mobile,facebook_ads,1,0.3773
lead_000628,GA4_4922352,2025-08-15,whatsapp_inbound,10,2,1,Plan 10GB,plan_movil,begin_checkout,13,6,0,3,4,desktop,facebook_ads,1,0.9559
lead_000629,GA4_5456445,2025-11-10,whatsapp_inbound,16,4,1,Plan 50GB,plan_movil,add_to_cart,34,3,0,1,0,mobile,facebook_ads,0,0.7742
lead_000630,GA4_2273196,2025-09-16,formulario_web,16,1,1,Samsung A55,equipo,add_to_cart,70,8,1,1,2,mobile,facebook_ads,1,0.9196
lead_000631,GA4_7024579,2025-08-07,boton_ayuda,19,0,1,Plan 10GB,plan_movil,view_item,51,2,1,0,0,mobile,directo,1,0.7147
lead_000632,GA4_2382753,2025-10-08,formulario_web,10,2,1,Plan 50GB,plan_movil,begin_checkout,223,3,1,1,4,mobile,google_organic,1,0.9872
lead_000633,GA4_5941189,2025-08-17,formulario_web,13,3,1,Plan 50GB,plan_movil,begin_checkout,6,3,0,1,3,desktop,whatsapp_link,0,0.7443
lead_000634,GA4_9418218,2025-03-23,whatsapp_inbound,13,3,1,Plan 50GB,plan_movil,add_to_cart,63,6,0,1,3,mobile,google_cpc,1,0.9665
lead_000635,GA4_9603205,2025-09-01,formulario_web,22,2,1,Plan 100GB,plan_movil,add_to_cart,5,5,0,1,0,mobile,facebook_ads,0,0.6727
lead_000636,GA4_2311290,2025-08-19,formulario_web,14,6,1,Plan 50GB,plan_movil,begin_checkout,22,5,1,2,0,mobile,google_cpc,1,0.9386
lead_000637,GA4_5637641,2025-05-13,whatsapp_inbound,19,1,1,Samsung A55,equipo,begin_checkout,21,9,0,1,1,mobile,google_organic,1,0.8879
lead_000638,GA4_4820869,2025-05-07,whatsapp_inbound,19,5,1,Plan 10GB,plan_movil,add_to_cart,14,5,0,1,1,mobile,google_cpc,1,0.9332
lead_000639,GA4_2651030,2025-11-23,whatsapp_inbound,11,1,1,Plan 50GB,plan_movil,add_to_cart,38,3,0,2,4,mobile,facebook_ads,1,0.9682
lead_000640,GA4_2989574,2025-05-22,whatsapp_inbound,16,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4302
lead_000641,GA4_2197032,2025-09-24,whatsapp_inbound,21,5,1,Plan 20GB,plan_movil,begin_checkout,22,5,0,3,1,mobile,email_claro,1,0.9134
lead_000642,GA4_7043772,2025-09-06,whatsapp_inbound,15,3,1,Samsung A55,equipo,add_to_cart,98,4,0,1,3,mobile,directo,1,0.7775
lead_000643,GA4_1642255,2025-11-17,whatsapp_inbound,21,5,1,Plan 10GB,plan_movil,view_item,19,2,0,0,2,mobile,google_cpc,1,0.8756
lead_000644,GA4_4360587,2025-05-03,whatsapp_inbound,10,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3735
lead_000645,GA4_6599527,2025-05-21,boton_ayuda,6,6,1,Plan 50GB,plan_movil,add_to_cart,16,3,0,1,2,tablet,whatsapp_link,0,0.3507
lead_000646,GA4_4299177,2025-08-14,formulario_web,21,5,1,Samsung A55,equipo,add_to_cart,116,5,0,2,0,mobile,google_organic,0,0.7158
lead_000647,GA4_6523752,2025-02-09,formulario_web,20,2,1,Plan 100GB,plan_movil,add_to_cart,28,5,0,1,0,desktop,facebook_ads,1,0.5916
lead_000648,GA4_5194700,2025-05-27,formulario_web,23,0,1,Samsung A55,equipo,add_to_cart,119,5,0,2,2,mobile,google_cpc,1,0.797
lead_000649,GA4_6078724,2025-05-01,formulario_web,18,3,1,Plan 10GB,plan_movil,add_to_cart,27,3,1,2,2,mobile,whatsapp_link,1,0.9493
lead_000650,GA4_5604751,2025-05-20,whatsapp_inbound,21,1,1,Plan 100GB,plan_movil,view_item,73,8,0,0,1,desktop,facebook_ads,1,0.8062
lead_000651,GA4_4198449,2025-06-21,formulario_web,20,4,1,Plan 50GB,plan_movil,add_to_cart,25,2,0,1,1,tablet,google_organic,1,0.7343
lead_000652,GA4_3312992,2025-06-13,formulario_web,20,1,1,iPhone 15,equipo,view_item,48,3,0,0,2,desktop,google_organic,1,0.5184
lead_000653,GA4_5381125,2025-10-04,formulario_web,16,1,1,Plan Hogar,internet_hogar,view_item,5,6,0,0,2,mobile,google_organic,0,0.3605
lead_000654,GA4_1143174,2025-02-11,formulario_web,13,6,1,Plan 50GB,plan_movil,add_to_cart,45,5,1,1,2,desktop,facebook_ads,1,0.8593
lead_000655,GA4_6024342,2025-03-12,whatsapp_inbound,21,4,1,Plan 100GB,plan_movil,view_item,18,3,0,0,1,mobile,google_cpc,1,0.841
lead_000656,GA4_5728578,2025-03-19,whatsapp_inbound,14,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7743
lead_000657,GA4_6815525,2025-04-29,whatsapp_inbound,16,3,1,Plan 50GB,plan_movil,add_to_cart,83,5,0,1,2,mobile,directo,1,0.9474
lead_000658,GA4_7774826,2025-07-16,formulario_web,14,5,1,Plan 100GB,plan_movil,add_to_cart,5,6,1,1,1,tablet,facebook_ads,0,0.7837
lead_000659,GA4_7807497,2025-12-22,formulario_web,16,0,1,Plan 20GB,plan_movil,view_item,11,3,0,0,0,mobile,google_cpc,0,0.4912
lead_000660,GA4_1199493,2025-03-20,whatsapp_inbound,15,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3663
lead_000661,GA4_8918912,2025-12-28,boton_ayuda,4,6,1,Plan 20GB,plan_movil,view_item,17,10,0,0,0,desktop,google_cpc,0,0.1168
lead_000662,GA4_9600788,2025-04-20,formulario_web,20,5,1,Samsung A55,equipo,view_item,11,2,0,0,0,mobile,directo,0,0.4049
lead_000663,GA4_3504521,2025-02-02,whatsapp_inbound,14,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5592
lead_000664,GA4_7669032,2025-08-01,whatsapp_inbound,17,3,1,Plan 50GB,plan_movil,view_item,5,2,1,0,0,mobile,google_cpc,1,0.8349
lead_000665,GA4_4818133,2025-07-28,whatsapp_inbound,8,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6056
lead_000666,GA4_4807191,2025-06-19,whatsapp_inbound,0,2,1,Plan 10GB,plan_movil,view_item,16,9,0,0,1,mobile,google_cpc,0,0.6631
lead_000667,GA4_4521118,2025-10-05,whatsapp_inbound,10,3,1,Plan 50GB,plan_movil,view_item,100,4,0,0,0,desktop,google_organic,1,0.552
lead_000668,GA4_8959753,2025-08-27,whatsapp_inbound,18,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7742
lead_000669,GA4_4921224,2025-08-01,whatsapp_inbound,7,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.451
lead_000670,GA4_9654113,2025-02-01,whatsapp_inbound,21,0,1,Samsung A55,equipo,add_to_cart,39,4,0,2,0,desktop,google_cpc,1,0.8493
lead_000671,GA4_8864124,2025-04-16,boton_ayuda,10,6,1,Plan 50GB,plan_movil,begin_checkout,13,2,1,2,6,mobile,google_cpc,1,0.9689
lead_000672,GA4_8741026,2025-08-04,whatsapp_inbound,10,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4704
lead_000673,GA4_6715319,2025-07-19,formulario_web,9,6,1,Plan 10GB,plan_movil,begin_checkout,5,5,0,1,2,mobile,directo,1,0.7374
lead_000674,GA4_2440757,2025-10-27,formulario_web,1,5,1,Plan 50GB,plan_movil,begin_checkout,8,4,0,2,2,mobile,google_cpc,1,0.9058
lead_000675,GA4_6252524,2025-12-23,boton_ayuda,19,6,1,Plan 10GB,plan_movil,begin_checkout,15,3,0,4,3,mobile,google_cpc,1,0.8476
lead_000676,GA4_4151542,2025-01-11,whatsapp_inbound,20,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6537
lead_000677,GA4_8193952,2025-10-22,whatsapp_inbound,17,2,1,Plan 50GB,plan_movil,view_item,32,8,0,0,1,mobile,google_organic,1,0.4747
lead_000678,GA4_8007639,2025-07-14,boton_ayuda,9,0,1,iPhone 15,equipo,begin_checkout,5,8,0,2,0,desktop,email_claro,1,0.3685
lead_000679,GA4_4516248,2025-09-02,boton_ayuda,11,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.188
lead_000680,GA4_8359842,2025-01-04,formulario_web,15,4,1,Plan 100GB,plan_movil,view_item,22,4,0,0,2,desktop,whatsapp_link,0,0.3474
lead_000681,GA4_8549276,2025-06-30,whatsapp_inbound,22,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5099
lead_000682,GA4_1505062,2025-06-02,whatsapp_inbound,10,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6137
lead_000683,GA4_7286425,2025-07-19,formulario_web,19,5,1,Plan 50GB,plan_movil,begin_checkout,6,2,1,2,3,mobile,google_organic,1,0.9784
lead_000684,GA4_3331197,2025-08-03,boton_ayuda,14,3,1,Plan 10GB,plan_movil,view_item,15,4,0,0,0,desktop,facebook_ads,0,0.3343
lead_000685,GA4_3153282,2025-10-03,formulario_web,12,5,1,Plan 50GB,plan_movil,begin_checkout,90,7,1,1,0,mobile,google_organic,1,0.9335
lead_000686,GA4_6126646,2025-10-07,formulario_web,14,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2368
lead_000687,GA4_1162422,2025-11-05,whatsapp_inbound,6,5,1,Plan 50GB,plan_movil,add_to_cart,12,7,0,1,2,mobile,directo,0,0.8117
lead_000688,GA4_9385256,2025-04-23,formulario_web,19,3,1,Plan 10GB,plan_movil,view_item,34,2,0,0,1,mobile,google_cpc,0,0.6237
lead_000689,GA4_6950248,2025-09-07,whatsapp_inbound,10,6,1,Plan 50GB,plan_movil,add_to_cart,111,4,0,3,1,desktop,google_organic,1,0.7598
lead_000690,GA4_6701271,2025-04-23,whatsapp_inbound,19,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4791
lead_000691,GA4_4783105,2025-05-20,formulario_web,6,3,1,Motorola Edge,equipo,begin_checkout,5,4,0,1,0,mobile,google_organic,1,0.6504
lead_000692,GA4_8032125,2025-08-12,formulario_web,22,2,1,Plan 20GB,plan_movil,begin_checkout,10,4,0,1,1,mobile,email_claro,1,0.5285
lead_000693,GA4_8142385,2025-09-06,whatsapp_inbound,9,4,1,Plan 20GB,plan_movil,view_item,96,2,0,0,1,tablet,google_cpc,0,0.7017
lead_000694,GA4_7767404,2025-01-15,whatsapp_inbound,20,3,1,Plan 10GB,plan_movil,view_item,104,5,0,0,2,mobile,google_organic,1,0.8712
lead_000695,GA4_6027078,2025-07-19,formulario_web,19,4,1,Plan 10GB,plan_movil,begin_checkout,79,5,0,2,3,mobile,google_cpc,1,0.946
lead_000696,GA4_6470706,2025-06-22,whatsapp_inbound,22,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4683
lead_000697,GA4_1389899,2025-12-09,formulario_web,15,1,1,Plan Hogar,internet_hogar,add_to_cart,28,4,1,2,1,desktop,google_cpc,1,0.6479
lead_000698,GA4_1540377,2025-12-14,whatsapp_inbound,19,1,1,Plan 20GB,plan_movil,add_to_cart,15,4,0,2,1,mobile,google_organic,1,0.8839
lead_000699,GA4_3334293,2025-07-27,formulario_web,13,0,1,Plan 10GB,plan_movil,begin_checkout,39,4,1,1,1,mobile,directo,1,0.8154
lead_000700,GA4_3578511,2025-03-26,formulario_web,9,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1837
lead_000701,GA4_6540684,2025-08-28,whatsapp_inbound,14,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6941
lead_000702,GA4_7557976,2025-03-07,whatsapp_inbound,9,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6356
lead_000703,GA4_7397463,2025-11-15,whatsapp_inbound,22,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6171
lead_000704,GA4_4425984,2025-10-01,whatsapp_inbound,7,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3349
lead_000705,GA4_7553787,2025-01-14,boton_ayuda,17,5,1,iPhone 15,equipo,view_item,108,8,0,0,1,mobile,email_claro,1,0.2942
lead_000706,GA4_2068863,2025-07-21,whatsapp_inbound,17,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3795
lead_000707,GA4_9967263,2025-10-31,formulario_web,16,1,1,Plan 100GB,plan_movil,add_to_cart,5,5,0,1,4,mobile,google_cpc,1,0.9156
lead_000708,GA4_7483284,2025-10-16,whatsapp_inbound,18,2,1,Plan 50GB,plan_movil,add_to_cart,66,2,0,1,0,mobile,google_cpc,0,0.944
lead_000709,GA4_4159798,2025-12-06,formulario_web,8,6,1,Plan 10GB,plan_movil,add_to_cart,126,4,1,1,1,mobile,google_organic,1,0.8788
lead_000710,GA4_8965447,2025-01-14,formulario_web,16,5,1,Plan 50GB,plan_movil,begin_checkout,14,2,0,1,0,desktop,directo,0,0.7036
lead_000711,GA4_2822649,2025-02-12,formulario_web,11,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1676
lead_000712,GA4_6517042,2025-11-26,formulario_web,21,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3313
lead_000713,GA4_8575505,2025-08-08,formulario_web,19,5,1,Plan 50GB,plan_movil,add_to_cart,19,6,0,2,3,tablet,google_cpc,0,0.7819
lead_000714,GA4_6111102,2025-03-11,whatsapp_inbound,22,4,1,Plan 100GB,plan_movil,view_item,16,4,0,0,4,mobile,google_organic,1,0.8766
lead_000715,GA4_2564332,2025-08-25,boton_ayuda,3,3,1,Plan 100GB,plan_movil,add_to_cart,26,8,1,4,1,mobile,google_organic,1,0.6598
lead_000716,GA4_3876011,2025-04-04,boton_ayuda,11,3,1,iPhone 15,equipo,view_item,39,4,1,0,2,mobile,email_claro,1,0.4688
lead_000717,GA4_2750084,2025-01-26,boton_ayuda,9,5,1,Plan 20GB,plan_movil,add_to_cart,40,8,1,1,1,mobile,google_organic,1,0.6884
lead_000718,GA4_3980239,2025-05-14,whatsapp_inbound,1,2,1,iPhone 15,equipo,begin_checkout,33,4,0,2,0,mobile,email_claro,0,0.873
lead_000719,GA4_1537863,2025-07-14,formulario_web,10,2,1,Plan Hogar,internet_hogar,view_item,85,8,0,0,1,tablet,email_claro,0,0.2767
lead_000720,GA4_9197571,2025-06-17,boton_ayuda,18,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3246
lead_000721,GA4_1450275,2025-04-19,whatsapp_inbound,10,5,1,Plan 50GB,plan_movil,add_to_cart,5,5,0,2,4,desktop,whatsapp_link,1,0.9536
lead_000722,GA4_4132173,2025-08-21,whatsapp_inbound,15,5,1,Plan 50GB,plan_movil,begin_checkout,9,4,0,1,3,mobile,directo,1,0.8448
lead_000723,GA4_4338644,2025-06-17,formulario_web,20,6,1,Plan 10GB,plan_movil,add_to_cart,60,7,0,1,0,mobile,google_cpc,1,0.7045
lead_000724,GA4_2165866,2025-06-22,formulario_web,18,6,1,Plan 100GB,plan_movil,view_item,7,5,1,0,2,desktop,google_organic,0,0.6987
lead_000725,GA4_7474228,2025-07-14,boton_ayuda,13,4,1,Plan 20GB,plan_movil,view_item,19,8,0,0,2,mobile,google_organic,1,0.4668
lead_000726,GA4_5761669,2025-05-23,whatsapp_inbound,13,1,1,Plan 50GB,plan_movil,view_item,105,2,1,0,0,mobile,directo,0,0.92
lead_000727,GA4_4454299,2025-08-04,formulario_web,14,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2085
lead_000728,GA4_4909752,2025-05-10,whatsapp_inbound,9,5,1,Plan 50GB,plan_movil,begin_checkout,37,3,0,1,2,mobile,email_claro,1,0.8172
lead_000729,GA4_5883940,2025-02-11,whatsapp_inbound,17,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4878
lead_000730,GA4_9797899,2025-08-29,whatsapp_inbound,13,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7329
lead_000731,GA4_2174060,2025-01-10,formulario_web,20,4,1,iPhone 15,equipo,begin_checkout,6,6,0,1,3,desktop,email_claro,1,0.7506
lead_000732,GA4_8627990,2025-10-04,formulario_web,19,3,1,Plan 100GB,plan_movil,view_item,150,3,1,0,2,desktop,email_claro,0,0.8042
lead_000733,GA4_1963904,2025-01-27,formulario_web,17,1,1,Plan 100GB,plan_movil,add_to_cart,162,7,1,1,3,desktop,facebook_ads,0,0.8437
lead_000734,GA4_7184958,2025-06-29,whatsapp_inbound,13,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5884
lead_000735,GA4_9699518,2025-04-25,boton_ayuda,10,2,1,Plan Hogar,internet_hogar,begin_checkout,28,4,0,1,3,mobile,facebook_ads,1,0.7427
lead_000736,GA4_1185339,2025-11-29,whatsapp_inbound,19,5,1,Plan 20GB,plan_movil,begin_checkout,44,4,1,3,2,mobile,whatsapp_link,1,0.9727
lead_000737,GA4_3882757,2025-02-05,formulario_web,15,2,1,Plan 50GB,plan_movil,begin_checkout,86,6,0,2,0,desktop,google_cpc,1,0.8431
lead_000738,GA4_6482325,2025-11-30,formulario_web,10,0,1,Plan Hogar,internet_hogar,add_to_cart,56,4,0,1,0,mobile,google_organic,1,0.3754
lead_000739,GA4_7893107,2025-01-21,whatsapp_inbound,9,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4151
lead_000740,GA4_7561657,2025-01-16,formulario_web,9,5,1,Plan 20GB,plan_movil,begin_checkout,18,4,0,1,3,mobile,google_cpc,1,0.8604
lead_000741,GA4_3634617,2025-05-07,whatsapp_inbound,19,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7427
lead_000742,GA4_2857975,2025-04-13,formulario_web,10,3,1,Plan 20GB,plan_movil,view_item,41,10,0,0,2,tablet,google_cpc,0,0.4401
lead_000743,GA4_3166570,2025-01-11,formulario_web,16,6,1,Motorola Edge,equipo,view_item,208,6,0,0,1,mobile,google_cpc,1,0.7574
lead_000744,GA4_8019808,2025-11-15,whatsapp_inbound,14,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4753
lead_000745,GA4_9023722,2025-03-20,boton_ayuda,17,4,1,Motorola Edge,equipo,view_item,9,5,1,0,1,desktop,google_cpc,0,0.3559
lead_000746,GA4_2153651,2025-05-03,whatsapp_inbound,20,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6724
lead_000747,GA4_7526217,2025-03-06,formulario_web,20,4,1,Samsung A55,equipo,add_to_cart,29,12,1,1,0,tablet,whatsapp_link,1,0.6585
lead_000748,GA4_4464154,2025-08-31,boton_ayuda,14,1,1,Samsung A55,equipo,begin_checkout,39,6,0,2,2,desktop,google_cpc,0,0.5867
lead_000749,GA4_3179901,2025-12-09,formulario_web,1,5,1,Motorola Edge,equipo,view_item,78,6,1,0,3,mobile,facebook_ads,1,0.657
lead_000750,GA4_4450687,2025-02-28,whatsapp_inbound,14,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4862
lead_000751,GA4_6196863,2025-10-16,boton_ayuda,17,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1732
lead_000752,GA4_8251124,2025-04-22,formulario_web,16,1,1,Samsung A55,equipo,add_to_cart,42,3,1,3,3,desktop,google_cpc,0,0.7958
lead_000753,GA4_8965487,2025-08-27,whatsapp_inbound,18,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6775
lead_000754,GA4_3663907,2025-12-25,whatsapp_inbound,9,1,1,Plan 10GB,plan_movil,view_item,90,7,0,0,1,desktop,google_cpc,0,0.5857
lead_000755,GA4_6206200,2025-05-12,formulario_web,18,3,1,Plan 20GB,plan_movil,begin_checkout,151,4,0,1,2,mobile,email_claro,1,0.9251
lead_000756,GA4_4405319,2025-07-08,formulario_web,9,3,1,Plan 50GB,plan_movil,view_item,53,8,0,0,1,mobile,google_cpc,0,0.3902
lead_000757,GA4_9430131,2025-03-27,formulario_web,19,4,1,Plan 50GB,plan_movil,begin_checkout,76,5,1,3,1,mobile,google_organic,1,0.9573
lead_000758,GA4_8700011,2025-11-07,boton_ayuda,12,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2219
lead_000759,GA4_5621132,2025-11-07,formulario_web,18,2,1,Plan 50GB,plan_movil,view_item,31,7,0,0,0,desktop,email_claro,1,0.5807
lead_000760,GA4_4384010,2025-02-28,whatsapp_inbound,4,3,1,Plan 100GB,plan_movil,add_to_cart,28,3,0,1,1,desktop,email_claro,1,0.4708
lead_000761,GA4_1124877,2025-03-25,whatsapp_inbound,13,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.624
lead_000762,GA4_3393974,2025-06-09,whatsapp_inbound,18,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6929
lead_000763,GA4_8478135,2025-02-25,formulario_web,10,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4891
lead_000764,GA4_2073239,2025-10-24,whatsapp_inbound,19,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7034
lead_000765,GA4_7698083,2025-01-14,formulario_web,17,2,1,Tablet,equipo,view_item,17,5,0,0,0,tablet,directo,0,0.1961
